customer_id,persona,recency_days,total_visits,total_spend,avg_ticket_price,pct_weekend_visits,pct_evening_visits,gv_plus_member,favourite_genre,preferred_location
GV000275,Family Matinee Regulars,15,18,1245.49,69.19,0.658,0.397,0,Romance,Tampines
GV000276,Premium Experience Seekers,72,4,71.52,17.88,0.477,0.349,0,Comedy,JEM
GV000277,Family Matinee Regulars,39,12,693.79,57.82,0.807,0.33,0,Romance,Tampines
GV000278,Family Matinee Regulars,56,12,916.49,76.37,0.64,0.247,0,Romance,Tampines
GV000279,Blockbuster Weekend Warriors,8,28,625.74,22.35,0.921,0.886,1,Sci-Fi,Bishan
GV000280,Family Matinee Regulars,31,15,886.5,59.1,0.864,0.146,0,Romance,Tampines
GV000281,Blockbuster Weekend Warriors,16,32,819.61,25.61,0.847,0.912,1,Thriller,Bishan
GV000282,Blockbuster Weekend Warriors,9,35,878.8,25.11,0.814,0.774,1,Thriller,Jurong Point
GV000283,Family Matinee Regulars,11,12,1048.45,87.37,0.891,0.326,0,Romance,Tampines
GV000284,Lapsed Loyalists,301,6,110.26,18.38,0.476,0.595,0,Horror,Jurong Point
GV000285,Family Matinee Regulars,10,11,976.93,88.81,0.686,0.387,0,Animation,Tampines
GV000286,Blockbuster Weekend Warriors,7,37,1230.71,33.26,0.973,0.896,1,Action,Bishan
GV000287,Premium Experience Seekers,188,4,67.84,16.96,0.367,0.534,0,Romance,Jurong Point
GV000288,Premium Experience Seekers,69,4,62.05,15.51,0.581,0.357,0,Action,JEM
GV000289,Blockbuster Weekend Warriors,16,36,931.2,25.87,0.745,0.796,0,Sci-Fi,JEM
GV000290,Premium Experience Seekers,66,4,63.82,15.95,0.444,0.524,0,Sci-Fi,Tampines
GV000291,Blockbuster Weekend Warriors,3,36,1198.51,33.29,0.854,0.866,1,Action,Jurong Point
GV000292,Blockbuster Weekend Warriors,17,31,1057.91,34.13,0.889,0.897,1,Thriller,Yishun
GV000293,Casual Occasionals,187,4,74.46,18.62,0.62,0.551,0,Drama,Jurong Point
GV000294,Lapsed Loyalists,170,13,238.57,18.35,0.519,0.702,1,Horror,Vivocity
GV000295,Blockbuster Weekend Warriors,7,30,780.55,26.02,0.819,0.865,1,Action,Bishan
GV000296,Casual Occasionals,203,13,328.06,25.24,0.468,0.762,1,Drama,Jurong Point
GV000297,Premium Experience Seekers,67,1,15.94,15.94,0.659,0.307,0,Sci-Fi,JEM
GV000298,Casual Occasionals,174,2,33.02,16.51,0.484,0.377,1,Drama,Vivocity
GV000299,Blockbuster Weekend Warriors,20,38,1294.61,34.07,0.896,0.702,1,Thriller,Yishun
GV000300,Blockbuster Weekend Warriors,37,7,540.58,77.23,0.597,0.728,0,Action,Vivocity
GV000301,Lapsed Loyalists,236,12,322.49,26.87,0.638,0.506,1,Horror,JEM
GV000302,Blockbuster Weekend Warriors,35,8,634.54,79.32,0.588,0.813,1,Action,Paya Lebar
GV000303,Premium Experience Seekers,78,6,99.59,16.6,0.318,0.437,0,Thriller,Tampines
GV000304,Premium Experience Seekers,198,5,92.46,18.49,0.33,0.533,0,Comedy,Bishan
GV000305,Blockbuster Weekend Warriors,19,38,1030.51,27.12,0.847,0.902,1,Thriller,Tampines
GV000306,Casual Occasionals,127,6,119.46,19.91,0.525,0.364,0,Drama,Vivocity
GV000307,Family Matinee Regulars,42,13,1051.95,80.92,0.897,0.232,1,Romance,Tampines
GV000308,Family Matinee Regulars,12,12,777.21,64.77,0.786,0.397,0,Comedy,Tampines
GV000309,Blockbuster Weekend Warriors,18,29,731.29,25.22,0.732,0.875,0,Sci-Fi,Paya Lebar
GV000310,Premium Experience Seekers,143,1,14.48,14.48,0.413,0.365,0,Animation,Bishan
GV000311,Blockbuster Weekend Warriors,11,18,576.65,32.04,0.956,0.675,0,Action,Bishan
GV000312,Premium Experience Seekers,194,8,141.95,17.74,0.603,0.514,0,Action,JEM
GV000313,Blockbuster Weekend Warriors,30,5,326.67,65.33,0.67,0.653,1,Thriller,Bishan
GV000314,Premium Experience Seekers,120,6,106.72,17.79,0.615,0.382,0,Romance,Yishun
GV000315,Premium Experience Seekers,64,1,16.24,16.24,0.576,0.654,0,Animation,Paya Lebar
GV000316,Premium Experience Seekers,80,2,28.44,14.22,0.374,0.451,1,Comedy,JEM
GV000317,Premium Experience Seekers,185,4,48.66,12.16,0.68,0.307,0,Animation,Yishun
GV000318,Blockbuster Weekend Warriors,23,29,997.0,34.38,0.919,0.771,1,Action,Paya Lebar
GV000319,Premium Experience Seekers,64,4,65.71,16.43,0.312,0.386,0,Thriller,Vivocity
GV000320,Blockbuster Weekend Warriors,17,33,777.74,23.57,0.831,0.732,1,Thriller,Vivocity
GV000321,Casual Occasionals,9,7,383.97,54.85,0.506,0.652,1,Drama,Bishan
GV000322,Premium Experience Seekers,157,1,19.26,19.26,0.644,0.385,0,Sci-Fi,Kallang Leisure Park
GV000323,Premium Experience Seekers,172,1,17.05,17.05,0.461,0.432,0,Animation,Bishan
GV000324,Family Matinee Regulars,53,16,1346.75,84.17,0.692,0.129,1,Animation,Bishan
GV000325,Lapsed Loyalists,170,11,324.95,29.54,0.41,0.702,0,Horror,Yishun
GV000326,Premium Experience Seekers,105,1,15.88,15.88,0.37,0.674,0,Animation,Vivocity
GV000327,Lapsed Loyalists,121,4,74.51,18.63,0.605,0.305,0,Horror,Bishan
GV000328,Family Matinee Regulars,12,19,1542.38,81.18,0.643,0.177,0,Romance,Jurong Point
GV000329,Blockbuster Weekend Warriors,6,36,971.65,26.99,0.712,0.873,1,Sci-Fi,Tampines
GV000330,Premium Experience Seekers,308,9,198.75,22.08,0.57,0.499,1,Animation,Bishan
GV000331,Blockbuster Weekend Warriors,5,8,520.13,65.02,0.478,0.723,1,Thriller,Kallang Leisure Park
GV000332,Family Matinee Regulars,41,17,975.52,57.38,0.804,0.152,0,Comedy,Vivocity
GV000333,Premium Experience Seekers,157,2,25.65,12.82,0.53,0.55,0,Action,Jurong Point
GV000334,Family Matinee Regulars,47,10,801.0,80.1,0.731,0.175,0,Comedy,Yishun
GV000335,Premium Experience Seekers,197,5,106.75,21.35,0.607,0.521,1,Comedy,Tampines
GV000336,Family Matinee Regulars,59,18,1318.03,73.22,0.873,0.339,1,Comedy,Bishan
GV000337,Premium Experience Seekers,162,4,56.73,14.18,0.621,0.337,0,Sci-Fi,Jurong Point
GV000338,Blockbuster Weekend Warriors,19,38,1203.3,31.67,0.847,0.825,1,Sci-Fi,Paya Lebar
GV000339,Premium Experience Seekers,173,6,90.09,15.01,0.374,0.533,0,Animation,Kallang Leisure Park
GV000340,Blockbuster Weekend Warriors,28,23,512.82,22.3,0.746,0.902,0,Sci-Fi,Tampines
GV000341,Family Matinee Regulars,24,19,1171.56,61.66,0.895,0.285,1,Romance,Paya Lebar
GV000342,Blockbuster Weekend Warriors,13,5,313.4,62.68,0.537,0.745,1,Action,Vivocity
GV000343,Blockbuster Weekend Warriors,19,30,944.84,31.49,0.879,0.736,1,Action,Vivocity
GV000344,Lapsed Loyalists,350,5,102.57,20.51,0.575,0.676,0,Horror,Tampines
GV000345,Family Matinee Regulars,50,8,649.8,81.22,0.894,0.207,1,Romance,Tampines
GV000346,Family Matinee Regulars,25,19,1511.43,79.55,0.625,0.208,1,Animation,Bishan
GV000347,Family Matinee Regulars,19,12,967.66,80.64,0.635,0.23,1,Comedy,JEM
GV000348,Premium Experience Seekers,138,3,36.36,12.12,0.53,0.657,0,Action,Vivocity
GV000349,Blockbuster Weekend Warriors,3,27,830.73,30.77,0.765,0.678,0,Action,Tampines
GV000350,Family Matinee Regulars,46,10,599.64,59.96,0.723,0.144,0,Comedy,Yishun
GV000351,Premium Experience Seekers,288,10,281.7,28.17,0.517,0.612,1,Animation,Paya Lebar
GV000352,Premium Experience Seekers,95,4,72.89,18.22,0.534,0.695,0,Romance,Vivocity
GV000353,Family Matinee Regulars,53,12,680.6,56.72,0.613,0.231,1,Comedy,Yishun
GV000354,Premium Experience Seekers,195,2,24.05,12.02,0.383,0.685,0,Comedy,Tampines
GV000355,Blockbuster Weekend Warriors,24,22,590.35,26.83,0.933,0.829,1,Thriller,Vivocity
GV000356,Family Matinee Regulars,31,13,742.99,57.15,0.783,0.145,1,Romance,Bishan
GV000357,Family Matinee Regulars,36,14,1073.73,76.7,0.686,0.154,1,Romance,Bishan
GV000358,Premium Experience Seekers,31,4,292.55,73.14,0.491,0.587,1,Action,Jurong Point
GV000359,Blockbuster Weekend Warriors,14,34,989.96,29.12,0.819,0.976,1,Thriller,Bishan
GV000360,Premium Experience Seekers,67,5,85.3,17.06,0.693,0.437,1,Animation,Vivocity
GV000361,Blockbuster Weekend Warriors,13,21,722.85,34.42,0.795,0.918,1,Thriller,Kallang Leisure Park
GV000362,Blockbuster Weekend Warriors,35,11,566.06,51.46,0.612,0.592,1,Action,Vivocity
GV000363,Blockbuster Weekend Warriors,9,21,488.0,23.24,0.923,0.763,1,Sci-Fi,Bishan
GV000364,Premium Experience Seekers,198,2,29.62,14.81,0.484,0.37,0,Romance,Bishan
GV000365,Premium Experience Seekers,345,13,202.51,15.58,0.42,0.665,1,Animation,Vivocity
GV000366,Premium Experience Seekers,174,12,316.49,26.37,0.676,0.479,1,Action,Bishan
GV000367,Casual Occasionals,227,8,186.41,23.3,0.636,0.542,0,Drama,Bishan
GV000368,Family Matinee Regulars,44,17,1113.1,65.48,0.895,0.391,1,Romance,Bishan
GV000369,Premium Experience Seekers,294,11,241.55,21.96,0.417,0.432,0,Animation,JEM
GV000370,Blockbuster Weekend Warriors,7,38,1190.67,31.33,0.847,0.727,1,Thriller,Jurong Point
GV000371,Premium Experience Seekers,84,6,94.84,15.81,0.313,0.61,0,Comedy,Jurong Point
GV000372,Casual Occasionals,155,2,25.77,12.88,0.688,0.58,0,Drama,Jurong Point
GV000373,Blockbuster Weekend Warriors,25,18,403.64,22.42,0.807,0.68,1,Thriller,Paya Lebar
GV000374,Premium Experience Seekers,127,1,15.8,15.8,0.446,0.629,0,Sci-Fi,Yishun
GV000375,Blockbuster Weekend Warriors,19,19,540.11,28.43,0.911,0.941,1,Action,Kallang Leisure Park
GV000376,Casual Occasionals,73,3,48.44,16.15,0.409,0.509,0,Drama,Bishan
GV000377,Premium Experience Seekers,100,3,56.56,18.85,0.344,0.586,0,Romance,JEM
GV000378,Premium Experience Seekers,197,5,97.25,19.45,0.357,0.636,0,Animation,Jurong Point
GV000379,Family Matinee Regulars,55,9,725.71,80.63,0.829,0.388,1,Comedy,Paya Lebar
GV000380,Premium Experience Seekers,293,7,204.97,29.28,0.481,0.446,1,Animation,Paya Lebar
GV000381,Family Matinee Regulars,32,9,583.56,64.84,0.707,0.384,0,Comedy,Jurong Point
GV000382,Blockbuster Weekend Warriors,17,21,637.76,30.37,0.732,0.833,1,Action,Jurong Point
GV000383,Blockbuster Weekend Warriors,29,24,635.95,26.5,0.731,0.732,1,Action,Paya Lebar
GV000384,Premium Experience Seekers,344,8,161.46,20.18,0.664,0.504,0,Comedy,JEM
GV000385,Casual Occasionals,30,6,469.74,78.29,0.525,0.576,1,Drama,Tampines
GV000386,Premium Experience Seekers,79,3,57.18,19.06,0.487,0.329,0,Animation,Vivocity
GV000387,Blockbuster Weekend Warriors,12,7,530.39,75.77,0.427,0.82,1,Action,Bishan
GV000388,Family Matinee Regulars,53,17,1414.42,83.2,0.887,0.168,1,Comedy,Jurong Point
GV000389,Premium Experience Seekers,164,2,36.58,18.29,0.603,0.619,0,Action,Jurong Point
GV000390,Blockbuster Weekend Warriors,29,23,709.15,30.83,0.76,0.693,0,Action,JEM
GV000391,Family Matinee Regulars,22,16,979.83,61.24,0.835,0.153,0,Comedy,JEM
GV000392,Blockbuster Weekend Warriors,1,26,605.85,23.3,0.971,0.709,1,Action,Vivocity
GV000393,Casual Occasionals,243,13,205.33,15.79,0.761,0.656,0,Drama,JEM
GV000394,Family Matinee Regulars,19,13,1022.33,78.64,0.609,0.212,1,Comedy,Jurong Point
GV000395,Premium Experience Seekers,163,2,25.69,12.85,0.617,0.469,0,Thriller,JEM
GV000396,Blockbuster Weekend Warriors,26,28,875.19,31.26,0.796,0.976,1,Sci-Fi,Paya Lebar
GV000397,Family Matinee Regulars,51,12,877.41,73.12,0.767,0.11,1,Animation,Kallang Leisure Park
GV000398,Family Matinee Regulars,40,15,1141.75,76.12,0.635,0.194,0,Comedy,JEM
GV000399,Blockbuster Weekend Warriors,28,8,372.62,46.58,0.516,0.602,1,Action,Vivocity
GV000400,Premium Experience Seekers,192,2,27.33,13.67,0.389,0.607,0,Sci-Fi,Bishan
GV000401,Family Matinee Regulars,41,12,1018.22,84.85,0.741,0.349,0,Animation,Paya Lebar
GV000402,Premium Experience Seekers,362,8,196.53,24.57,0.584,0.643,0,Action,Vivocity
GV000403,Premium Experience Seekers,177,7,195.9,27.99,0.795,0.423,0,Romance,Vivocity
GV000404,Blockbuster Weekend Warriors,19,29,738.91,25.48,0.942,0.724,1,Action,Tampines
GV000405,Premium Experience Seekers,193,5,66.56,13.31,0.471,0.455,0,Romance,Jurong Point
GV000406,Premium Experience Seekers,156,2,24.54,12.27,0.546,0.691,0,Animation,Tampines
GV000407,Casual Occasionals,89,2,28.87,14.43,0.546,0.642,0,Drama,Paya Lebar
GV000408,Casual Occasionals,179,6,104.7,17.45,0.677,0.551,0,Drama,Jurong Point
GV000409,Premium Experience Seekers,155,5,142.84,28.57,0.693,0.491,1,Action,Kallang Leisure Park
GV000410,Premium Experience Seekers,212,9,186.46,20.72,0.785,0.472,1,Animation,Yishun
GV000411,Premium Experience Seekers,131,5,89.58,17.92,0.433,0.633,0,Romance,Vivocity
GV000412,Blockbuster Weekend Warriors,20,28,850.03,30.36,0.842,0.987,1,Thriller,Bishan
GV000413,Premium Experience Seekers,138,6,76.94,12.82,0.408,0.32,0,Action,Bishan
GV000414,Blockbuster Weekend Warriors,23,25,707.98,28.32,0.993,0.887,0,Sci-Fi,Kallang Leisure Park
GV000415,Casual Occasionals,30,5,360.94,72.19,0.471,0.631,0,Drama,JEM
GV000416,Premium Experience Seekers,85,4,62.67,15.67,0.627,0.489,0,Action,Paya Lebar
GV000417,Blockbuster Weekend Warriors,7,20,558.83,27.94,0.772,0.81,0,Sci-Fi,Jurong Point
GV000418,Lapsed Loyalists,179,6,80.92,13.49,0.522,0.659,0,Horror,Yishun
GV000419,Family Matinee Regulars,16,16,1417.53,88.6,0.66,0.244,1,Comedy,Jurong Point
GV000420,Casual Occasionals,28,9,678.45,75.38,0.667,0.572,1,Drama,JEM
GV000421,Blockbuster Weekend Warriors,29,31,931.71,30.06,0.892,0.777,0,Sci-Fi,Kallang Leisure Park
GV000422,Casual Occasionals,152,2,28.87,14.43,0.345,0.434,0,Drama,Bishan
GV000423,Lapsed Loyalists,236,11,326.95,29.72,0.598,0.477,0,Horror,Bishan
GV000424,Lapsed Loyalists,286,13,306.84,23.6,0.781,0.731,1,Horror,Bishan
GV000425,Blockbuster Weekend Warriors,16,32,897.45,28.05,0.752,0.87,0,Sci-Fi,JEM
GV000426,Premium Experience Seekers,68,1,16.26,16.26,0.435,0.416,0,Sci-Fi,Yishun
GV000427,Family Matinee Regulars,58,8,678.21,84.78,0.808,0.286,0,Animation,Tampines
GV000428,Lapsed Loyalists,188,8,223.8,27.97,0.417,0.528,0,Horror,Tampines
GV000429,Family Matinee Regulars,34,16,1127.86,70.49,0.843,0.165,0,Comedy,Tampines
GV000430,Blockbuster Weekend Warriors,6,24,798.81,33.28,0.805,0.796,1,Action,JEM
GV000431,Family Matinee Regulars,15,14,1168.11,83.44,0.834,0.197,1,Romance,Yishun
GV000432,Blockbuster Weekend Warriors,9,22,612.59,27.85,0.812,0.918,0,Action,Kallang Leisure Park
GV000433,Blockbuster Weekend Warriors,7,8,593.25,74.16,0.578,0.665,1,Thriller,Tampines
GV000434,Premium Experience Seekers,346,13,219.33,16.87,0.41,0.542,1,Thriller,Paya Lebar
GV000435,Family Matinee Regulars,27,9,523.55,58.17,0.688,0.101,1,Comedy,Tampines
GV000436,Premium Experience Seekers,64,5,92.98,18.6,0.305,0.404,0,Animation,Tampines
GV000437,Blockbuster Weekend Warriors,27,6,365.82,60.97,0.543,0.575,1,Thriller,Vivocity
GV000438,Premium Experience Seekers,83,4,75.62,18.9,0.576,0.509,0,Action,JEM
GV000439,Premium Experience Seekers,340,8,132.27,16.53,0.792,0.623,1,Romance,Paya Lebar
GV000440,Blockbuster Weekend Warriors,7,32,826.4,25.83,0.963,0.871,0,Thriller,Jurong Point
GV000441,Premium Experience Seekers,130,4,69.47,17.37,0.302,0.503,0,Thriller,Tampines
GV000442,Blockbuster Weekend Warriors,3,30,718.75,23.96,0.744,0.782,1,Sci-Fi,Yishun
GV000443,Premium Experience Seekers,159,10,266.75,26.68,0.482,0.432,0,Sci-Fi,Bishan
GV000444,Premium Experience Seekers,361,9,242.84,26.98,0.486,0.543,1,Sci-Fi,Jurong Point
GV000445,Premium Experience Seekers,122,1,17.09,17.09,0.495,0.401,0,Romance,Bishan
GV000446,Family Matinee Regulars,55,14,1251.38,89.38,0.786,0.377,1,Romance,Jurong Point
GV000447,Family Matinee Regulars,36,15,1195.25,79.68,0.896,0.313,0,Romance,Tampines
GV000448,Premium Experience Seekers,131,1,19.47,19.47,0.545,0.551,0,Animation,Paya Lebar
GV000449,Premium Experience Seekers,307,13,283.55,21.81,0.736,0.681,1,Romance,Kallang Leisure Park
GV000450,Blockbuster Weekend Warriors,11,7,515.75,73.68,0.566,0.795,1,Thriller,Bishan
GV000451,Blockbuster Weekend Warriors,28,26,857.56,32.98,0.733,0.942,0,Thriller,Kallang Leisure Park
GV000452,Premium Experience Seekers,181,5,80.45,16.09,0.493,0.619,0,Romance,Paya Lebar
GV000453,Casual Occasionals,25,10,579.29,57.93,0.564,0.551,1,Drama,Jurong Point
GV000454,Blockbuster Weekend Warriors,11,6,359.28,59.88,0.667,0.593,1,Thriller,Yishun
GV000455,Family Matinee Regulars,53,18,1033.02,57.39,0.741,0.148,0,Romance,Yishun
GV000456,Family Matinee Regulars,48,9,535.27,59.47,0.809,0.13,0,Animation,Yishun
GV000457,Blockbuster Weekend Warriors,8,30,995.61,33.19,0.945,0.894,0,Thriller,Yishun
GV000458,Family Matinee Regulars,38,13,998.93,76.84,0.769,0.297,1,Comedy,JEM
GV000459,Family Matinee Regulars,53,15,1245.85,83.06,0.819,0.399,0,Animation,Jurong Point
GV000460,Blockbuster Weekend Warriors,29,21,633.53,30.17,0.973,0.778,0,Thriller,Paya Lebar
GV000461,Blockbuster Weekend Warriors,23,21,609.0,29.0,0.863,0.859,1,Sci-Fi,Tampines
GV000462,Family Matinee Regulars,28,17,1264.63,74.39,0.735,0.398,0,Comedy,Vivocity
GV000463,Family Matinee Regulars,24,19,1680.3,88.44,0.698,0.149,0,Romance,Vivocity
GV000464,Blockbuster Weekend Warriors,27,21,719.13,34.24,0.984,0.744,1,Thriller,Paya Lebar
GV000465,Lapsed Loyalists,240,6,105.74,17.62,0.479,0.791,1,Horror,JEM
GV000466,Family Matinee Regulars,53,8,624.52,78.06,0.735,0.108,0,Comedy,Yishun
GV000467,Blockbuster Weekend Warriors,11,21,468.35,22.3,0.766,0.916,1,Action,Jurong Point
GV000468,Blockbuster Weekend Warriors,28,6,296.45,49.41,0.682,0.861,1,Action,Tampines
GV000469,Premium Experience Seekers,128,2,34.13,17.06,0.654,0.458,0,Comedy,Yishun
GV000470,Casual Occasionals,143,2,29.62,14.81,0.316,0.428,0,Drama,Vivocity
GV000471,Blockbuster Weekend Warriors,21,34,844.14,24.83,0.936,0.747,0,Action,JEM
GV000472,Premium Experience Seekers,178,2,31.93,15.97,0.601,0.614,0,Action,Bishan
GV000473,Lapsed Loyalists,166,4,54.07,13.52,0.573,0.557,0,Horror,Yishun
GV000474,Premium Experience Seekers,60,1,16.34,16.34,0.369,0.52,0,Thriller,Kallang Leisure Park
GV000475,Premium Experience Seekers,221,8,151.66,18.96,0.646,0.66,1,Thriller,Bishan
GV000476,Lapsed Loyalists,99,6,83.5,13.92,0.432,0.463,0,Horror,Vivocity
GV000477,Blockbuster Weekend Warriors,5,7,555.01,79.29,0.483,0.866,1,Action,Jurong Point
GV000478,Blockbuster Weekend Warriors,22,24,734.71,30.61,0.811,0.926,1,Sci-Fi,Yishun
GV000479,Blockbuster Weekend Warriors,8,26,905.5,34.83,0.88,0.928,0,Sci-Fi,Bishan
GV000480,Blockbuster Weekend Warriors,23,31,841.71,27.15,0.91,0.984,1,Thriller,Jurong Point
GV000481,Premium Experience Seekers,340,7,110.13,15.73,0.537,0.483,0,Sci-Fi,Tampines
GV000482,Premium Experience Seekers,172,1,17.2,17.2,0.654,0.387,0,Comedy,Bishan
GV000483,Blockbuster Weekend Warriors,5,21,699.67,33.32,0.749,0.834,0,Sci-Fi,Kallang Leisure Park
GV000484,Blockbuster Weekend Warriors,29,18,562.24,31.24,0.749,0.978,1,Action,JEM
GV000485,Family Matinee Regulars,52,14,1082.2,77.3,0.716,0.33,0,Comedy,Tampines
GV000486,Blockbuster Weekend Warriors,6,36,1187.04,32.97,0.834,0.67,0,Action,Paya Lebar
GV000487,Premium Experience Seekers,258,8,143.62,17.95,0.755,0.704,1,Sci-Fi,Kallang Leisure Park
GV000488,Premium Experience Seekers,154,1,17.29,17.29,0.374,0.349,0,Comedy,JEM
GV000489,Family Matinee Regulars,30,14,1230.08,87.86,0.84,0.3,1,Romance,Kallang Leisure Park
GV000490,Blockbuster Weekend Warriors,23,26,855.74,32.91,0.884,0.69,1,Sci-Fi,Bishan
GV000491,Blockbuster Weekend Warriors,17,24,722.28,30.1,0.872,0.712,1,Action,Yishun
GV000492,Premium Experience Seekers,41,5,262.05,52.41,0.542,0.574,0,Action,Tampines
GV000493,Blockbuster Weekend Warriors,18,5,235.26,47.05,0.498,0.806,1,Thriller,Tampines
GV000494,Casual Occasionals,68,4,58.59,14.65,0.469,0.353,0,Drama,Tampines
GV000495,Premium Experience Seekers,113,5,93.69,18.74,0.546,0.368,0,Sci-Fi,Kallang Leisure Park
GV000496,Lapsed Loyalists,177,5,113.5,22.7,0.585,0.753,1,Horror,Kallang Leisure Park
GV000497,Blockbuster Weekend Warriors,12,31,761.36,24.56,0.764,0.871,0,Thriller,Kallang Leisure Park
GV000498,Blockbuster Weekend Warriors,28,21,469.32,22.35,0.799,0.763,1,Sci-Fi,Bishan
GV000499,Family Matinee Regulars,41,12,1029.97,85.83,0.631,0.216,1,Animation,Paya Lebar
GV000500,Premium Experience Seekers,198,2,28.13,14.06,0.694,0.611,0,Sci-Fi,JEM
GV000501,Blockbuster Weekend Warriors,12,36,913.21,25.37,0.801,0.776,1,Sci-Fi,Vivocity
GV000502,Premium Experience Seekers,127,5,97.43,19.49,0.663,0.518,0,Thriller,Jurong Point
GV000503,Casual Occasionals,36,10,777.53,77.75,0.469,0.834,1,Drama,Bishan
GV000504,Blockbuster Weekend Warriors,19,24,773.92,32.25,0.962,0.88,1,Action,Kallang Leisure Park
GV000505,Family Matinee Regulars,45,19,1697.62,89.35,0.828,0.155,1,Comedy,JEM
GV000506,Lapsed Loyalists,275,10,262.68,26.27,0.713,0.434,0,Horror,Kallang Leisure Park
GV000507,Family Matinee Regulars,48,18,1600.73,88.93,0.848,0.271,0,Comedy,Vivocity
GV000508,Blockbuster Weekend Warriors,26,29,842.08,29.04,0.874,0.937,1,Sci-Fi,Yishun
GV000509,Lapsed Loyalists,171,3,41.87,13.96,0.403,0.449,0,Horror,Yishun
GV000510,Blockbuster Weekend Warriors,33,10,681.88,68.19,0.59,0.68,1,Action,Kallang Leisure Park
GV000511,Blockbuster Weekend Warriors,17,9,671.75,74.64,0.696,0.551,0,Thriller,JEM
GV000512,Premium Experience Seekers,330,12,217.67,18.14,0.673,0.491,0,Animation,Vivocity
GV000513,Blockbuster Weekend Warriors,11,28,895.99,32.0,0.869,0.837,1,Action,Paya Lebar
GV000514,Family Matinee Regulars,42,11,753.57,68.51,0.683,0.101,1,Comedy,Bishan
GV000515,Premium Experience Seekers,252,6,152.1,25.35,0.445,0.691,1,Action,JEM
GV000516,Premium Experience Seekers,192,4,64.3,16.07,0.597,0.482,1,Animation,Yishun
GV000517,Blockbuster Weekend Warriors,2,29,844.02,29.1,0.937,0.911,1,Action,Yishun
GV000518,Blockbuster Weekend Warriors,4,37,1231.08,33.27,0.791,0.832,1,Action,Tampines
GV000519,Premium Experience Seekers,133,2,36.41,18.2,0.507,0.407,0,Sci-Fi,Jurong Point
GV000520,Premium Experience Seekers,179,6,163.16,27.19,0.516,0.665,1,Animation,Jurong Point
GV000521,Blockbuster Weekend Warriors,12,8,495.7,61.96,0.667,0.856,1,Thriller,JEM
GV000522,Casual Occasionals,170,2,29.36,14.68,0.51,0.377,0,Drama,Yishun
GV000523,Blockbuster Weekend Warriors,21,28,925.42,33.05,0.991,0.85,1,Action,Bishan
GV000524,Blockbuster Weekend Warriors,18,38,1058.6,27.86,0.775,0.765,1,Action,Paya Lebar
GV000525,Premium Experience Seekers,98,3,53.09,17.7,0.436,0.695,0,Thriller,JEM
GV000526,Casual Occasionals,218,7,144.39,20.63,0.562,0.515,1,Drama,Tampines
GV000527,Lapsed Loyalists,148,1,13.35,13.35,0.617,0.477,0,Horror,Bishan
GV000528,Blockbuster Weekend Warriors,1,20,647.39,32.37,0.763,0.844,0,Action,Jurong Point
GV000529,Blockbuster Weekend Warriors,14,34,827.18,24.33,0.912,0.806,1,Action,Jurong Point
GV000530,Family Matinee Regulars,29,18,1524.49,84.69,0.606,0.204,1,Comedy,Paya Lebar
